B_0	B_1	B_2	B_3	B_4	B_5	B_6	B_7	B_8	B_9	B_10	Action	Predict	Error	Fitness	Numer	GACount	SubsumerCount	AveActionSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	ActionCount
#	0	0	0	#	0	#	#	#	0	#	1	5.1	10.71	10.49	1	4	0	218.8	999997	989375	0.5	218.75294130716193	167
#	0	#	0	0	#	0	0	0	1	1	1	0.0	0.00	33.19	1	0	0	165.5	998495	989378	0.7	165.45454545454544	22
0	#	1	0	1	#	1	1	#	#	1	0	55.6	104.34	2.86	1	2	0	129.1	999878	989382	0.6	129.0555555555556	54
#	#	#	#	#	#	1	1	1	1	0	1	886.1	173.08	9.78	1	7	0	139.9	999948	989383	0.5	139.88600508031345	168
1	0	1	#	1	0	#	1	#	1	#	1	954.5	94.09	8.67	1	1	0	112.8	999798	989383	0.6	112.77272727272727	44
#	#	0	1	0	#	1	1	1	1	1	0	0.0	0.92	45.80	1	1	0	166.1	999625	989385	0.7	166.11764705882354	17
#	#	0	#	#	1	#	1	#	1	1	0	107.2	202.63	2.57	1	3	0	138.8	999909	989385	0.5	138.76446297928823	170
#	#	0	1	0	1	0	#	0	0	#	1	102.0	185.78	4.92	1	1	0	123.6	999967	989387	0.6	123.61224489795919	49
0	1	#	0	0	#	0	0	0	#	1	1	0.0	0.00	38.45	1	0	0	151.2	999950	989391	0.7	151.2	20
#	#	1	1	#	#	1	#	#	1	1	1	987.5	19.47	20.64	1	6	0	206.7	999932	989393	0.5	206.6946643955594	157
1	1	#	1	#	1	#	0	#	#	0	0	146.7	240.29	1.72	1	0	0	95.6	999978	989394	0.5	1079.2032306125504	75
#	1	#	1	#	1	1	#	1	1	1	0	0.0	0.18	9.17	1	0	0	363.5	999643	989403	0.6	363.4878048780488	41
0	#	#	0	#	1	#	0	#	0	0	0	963.0	64.55	8.36	1	3	0	150.6	999652	989412	0.5	150.60493827160488	81
#	#	1	0	1	1	1	0	#	1	1	1	1000.0	0.00	55.73	1	1	0	124.4	999735	989416	0.7	124.38888888888889	18
#	1	1	1	1	1	0	0	1	#	0	1	1000.0	0.00	46.51	1	0	0	98.7	998752	989421	0.8	98.71428571428571	7
0	#	0	#	0	#	0	#	0	#	0	0	1000.0	0.12	17.94	1	2	0	293.7	999644	989422	0.5	293.6941176470588	85
1	0	0	0	#	1	0	0	1	#	0	0	1000.0	4.05	50.12	1	0	0	99.6	998153	989424	0.8	99.6	10
0	0	1	0	0	1	1	0	1	1	#	0	500.0	571.51	0.00	1	0	0	61.5	999667	989427	0.9	61.5	4
0	0	1	#	1	1	1	1	1	#	0	0	0.0	0.00	48.43	1	0	0	122.9	995646	989431	0.8	122.875	8
0	#	0	0	1	#	0	1	0	0	#	1	0.0	0.00	47.16	1	0	0	160.6	999859	989435	0.7	160.58823529411765	17
1	0	#	1	0	1	0	#	0	#	0	1	150.0	168.34	54.64	1	3	0	97.5	999608	989440	0.7	97.45	20
#	#	0	0	#	0	0	#	#	0	#	1	24.8	49.18	2.96	1	1	0	220.0	999997	989444	0.5	220.01106850373125	151
1	#	0	#	0	1	1	1	0	#	1	0	136.4	229.50	12.31	1	1	0	87.2	999816	989447	0.7	87.18181818181817	22
0	1	1	1	#	#	1	1	#	#	#	0	22.0	40.98	6.29	1	4	0	157.8	999957	989448	0.5	157.8461538461539	91
1	1	#	#	0	0	1	#	0	1	1	1	900.0	131.20	34.47	1	1	0	91.5	999690	989450	0.7	91.45	20
1	1	1	1	0	0	1	0	#	1	#	1	1000.0	8.26	7.49	1	0	0	97.6	999318	989451	0.8	97.63636363636364	11
1	0	#	#	0	0	0	0	#	0	#	0	1000.0	0.00	40.00	1	2	0	218.0	999854	989454	0.6	218.0222222222222	45
#	1	1	0	0	0	#	0	#	#	0	0	923.1	110.82	11.71	1	1	0	129.1	999697	989457	0.6	129.07692307692307	39
0	1	0	0	#	#	0	0	0	#	#	1	0.0	0.94	22.05	1	0	0	188.2	999804	989458	0.6	188.15384615384616	39
#	1	#	0	0	0	0	1	0	1	0	0	1000.0	166.67	0.00	1	0	0	90.2	999699	989459	0.8	90.16666666666667	6
#	#	#	1	1	#	#	1	#	0	1	1	902.6	157.84	2.67	1	5	0	139.1	999961	989463	0.5	139.14878117000154	166
0	0	#	#	1	#	#	0	0	0	0	0	1000.0	0.00	19.70	1	1	0	241.4	999605	989468	0.6	241.4047619047619	42
1	#	#	0	0	0	#	0	#	0	1	0	923.1	99.39	17.61	1	3	0	132.4	999850	989476	0.6	132.3846153846154	39
0	#	1	1	1	1	1	0	#	#	1	1	1000.0	0.83	32.74	1	3	0	154.0	999597	989477	0.7	154.0	17
0	#	1	1	#	#	1	#	#	0	1	1	783.1	339.44	1.35	1	1	0	93.1	999992	989477	0.5	1337.060669303625	83
1	1	0	0	#	0	0	#	#	0	0	1	0.0	1.78	28.05	1	0	0	170.4	999788	989478	0.7	170.38888888888889	18
0	1	#	#	#	#	0	0	0	#	0	0	955.1	104.61	2.05	1	2	0	164.9	999644	989479	0.5	164.91011235955054	89
#	1	1	1	#	0	1	#	1	#	0	0	55.6	113.59	6.15	1	1	0	114.8	999823	989484	0.6	114.83333333333333	36
1	1	#	1	1	0	1	#	#	#	1	0	0.0	0.00	41.15	1	1	0	214.8	999880	989487	0.6	214.85	40
#	#	0	#	0	0	#	#	0	#	#	1	60.0	113.60	1.11	1	6	0	190.8	999997	989492	0.4	3354.7655726360053	309
#	0	1	0	0	#	0	0	#	0	#	0	1000.0	0.00	19.36	1	1	0	205.3	999854	989505	0.6	205.3421052631579	38
0	#	0	#	1	1	1	1	1	0	1	0	0.0	3.73	30.34	1	0	0	138.1	999906	989513	0.8	138.14285714285714	14
#	#	#	0	#	0	1	#	0	#	0	0	893.2	177.41	2.89	1	3	0	137.5	999844	989516	0.5	137.5128636025911	160
1	0	1	0	1	0	1	1	0	#	#	0	300.0	574.12	0.00	1	0	0	86.4	999758	989518	0.8	86.4	10
0	1	0	0	0	#	#	#	1	#	0	0	980.8	40.82	17.26	1	2	0	122.1	999767	989520	0.6	122.11538461538461	52
0	#	0	#	0	0	0	#	1	#	#	0	964.3	71.55	2.57	1	1	0	170.2	999263	989521	0.5	170.21428571428572	84
#	0	0	1	0	#	0	#	1	0	#	1	47.6	109.97	5.28	1	2	0	147.2	999899	989523	0.6	147.16666666666663	42
0	#	0	0	#	0	#	#	1	#	0	0	965.5	54.29	17.69	1	6	0	181.5	999767	989527	0.5	181.50574712643675	87
#	1	1	1	0	0	1	1	#	1	#	1	1000.0	0.00	36.25	1	0	0	154.7	999731	989531	0.7	154.68421052631578	19
0	0	1	0	1	#	0	1	#	0	0	1	0.0	1.74	29.32	1	0	0	130.1	999471	989533	0.8	130.11111111111111	9
0	0	1	#	#	1	0	1	1	0	0	1	272.7	545.26	0.00	1	0	0	80.7	999178	989533	0.8	80.72727272727273	11
#	0	1	1	0	0	#	#	#	0	0	0	918.4	136.89	13.00	1	4	0	133.1	999922	989537	0.6	133.12244897959187	49
#	0	#	1	0	0	0	1	1	0	0	0	1000.0	1.59	78.76	1	1	0	101.2	999777	989537	0.8	101.22222222222223	9
0	1	#	1	0	1	#	#	1	1	0	1	1000.0	0.00	99.11	1	2	0	103.8	998049	989538	0.7	103.78947368421052	19
0	0	#	0	1	0	1	1	#	0	0	0	1000.0	0.00	57.65	1	2	0	128.4	999411	989541	0.8	128.44444444444446	9
#	#	1	1	1	1	0	1	0	1	#	0	0.0	19.51	0.03	1	0	0	171.8	999786	989542	0.7	171.85	20
#	0	#	#	1	#	#	0	0	0	0	0	950.0	90.81	4.08	1	0	0	187.9	999915	989543	0.5	187.91250000000005	80
#	1	#	1	1	1	0	1	0	1	0	1	1000.0	0.00	32.65	1	1	0	139.5	999420	989546	0.8	139.5	14
0	#	#	1	1	#	#	1	#	0	1	1	831.2	273.22	2.16	1	1	0	98.8	999914	989547	0.5	98.81818181818181	77
1	1	#	0	#	#	0	#	0	0	0	0	1000.0	0.00	52.48	1	4	0	127.9	999575	989548	0.6	127.88636363636368	44
0	#	1	#	1	#	#	1	1	#	#	1	895.6	194.91	3.08	1	5	0	118.5	999932	989550	0.5	118.4858125083475	151
1	0	1	1	1	#	0	#	1	1	1	1	1000.0	0.00	15.70	1	0	0	207.1	999483	989553	0.8	207.1	10
0	0	0	1	0	0	0	#	#	#	1	0	1000.0	0.00	31.17	1	0	0	164.8	999817	989562	0.7	164.76190476190476	21
#	0	#	1	#	#	1	#	1	1	1	0	35.3	87.60	2.96	1	1	0	183.0	999881	989565	0.5	183.04705882352937	85
0	#	1	0	#	0	0	#	0	0	0	1	0.0	0.00	10.62	1	0	0	293.8	999891	989567	0.7	293.77272727272725	22
0	#	#	0	0	#	0	#	0	#	1	0	961.0	78.07	2.63	1	1	0	166.6	999676	989570	0.5	166.5584415584415	77
1	1	0	1	0	#	#	#	0	0	0	0	947.4	76.38	29.88	1	0	0	81.9	999963	989574	0.7	81.89473684210526	19
0	#	0	#	0	#	#	#	0	0	1	1	37.0	45.91	19.39	1	0	0	176.1	999867	989577	0.5	176.1358024691358	81
0	1	1	1	#	0	1	1	1	#	#	1	1000.0	0.72	42.38	1	0	0	135.2	999731	989583	0.7	135.21052631578948	19
0	#	#	0	#	0	0	#	#	#	0	0	988.8	20.00	26.68	1	8	0	247.8	999920	989586	0.5	247.8238002899562	159
0	1	0	0	1	0	#	#	#	0	0	0	1000.0	0.00	34.35	1	1	0	157.5	999398	989592	0.7	157.5	18
0	1	#	0	0	1	0	#	#	0	0	0	1000.0	0.00	33.79	1	1	0	141.5	999430	989595	0.7	141.54166666666666	24
0	#	#	0	0	#	0	#	0	#	0	0	1000.0	0.00	24.61	1	2	0	292.6	999510	989595	0.5	292.55263157894746	76
1	#	#	1	#	1	1	#	1	1	#	1	1000.0	0.04	16.50	1	1	0	273.6	999990	989598	0.5	273.6363636363636	77
#	0	1	0	0	1	0	0	1	1	0	0	1000.0	0.00	51.85	1	0	0	87.5	999843	989603	0.9	87.5	6
0	0	0	0	#	1	#	#	0	#	1	1	54.1	83.77	21.46	1	1	0	149.8	999104	989605	0.6	149.8378378378378	37
#	1	1	0	1	#	#	#	#	#	1	1	880.2	219.00	1.74	1	2	0	144.7	999968	989606	0.5	1613.5062931803257	144
#	1	#	#	#	1	#	1	#	0	1	0	94.8	154.73	3.52	1	3	0	147.0	999995	989609	0.5	146.98067923161116	160
1	0	1	#	#	#	0	0	0	0	1	1	214.3	476.69	0.00	1	0	0	91.5	999177	989610	0.7	91.5	14
1	#	1	1	0	1	0	1	#	#	1	1	1000.0	0.00	29.09	1	1	0	169.9	999856	989616	0.7	169.8695652173913	23
0	#	#	1	0	0	1	1	1	1	#	0	62.5	116.76	32.27	1	2	0	100.2	999881	989617	0.7	100.25	16
1	0	1	1	#	1	0	1	0	1	0	1	1000.0	0.00	188.22	1	1	0	75.1	999860	989620	0.9	75.14285714285714	7
#	1	0	0	0	#	1	#	0	0	#	1	25.0	40.84	11.12	1	0	0	132.8	999889	989627	0.6	132.775	40
0	#	0	0	#	#	1	#	#	0	1	1	137.5	246.80	2.72	1	2	0	102.6	999867	989627	0.5	102.5625	80
0	#	0	1	0	#	0	0	#	0	#	0	1000.0	0.00	41.62	1	2	0	174.1	999817	989630	0.6	174.11764705882354	34
#	1	0	#	#	#	#	1	1	1	1	0	14.5	21.45	22.26	1	2	0	191.7	999607	989631	0.5	191.71014492753622	69
#	1	0	#	0	1	0	#	1	1	#	1	844.4	263.39	2.51	1	0	0	88.3	999577	989639	0.6	88.33333333333334	45
0	1	#	1	0	1	#	1	1	1	0	1	1000.0	0.00	45.67	1	1	0	133.5	998049	989639	0.8	133.5	10
1	1	#	1	1	0	1	#	#	#	#	0	12.5	31.97	2.56	1	0	0	166.5	999880	989640	0.5	166.4500000000001	80
0	#	1	#	0	0	1	1	1	1	1	0	0.0	0.00	103.99	1	1	0	115.4	999919	989641	0.8	115.41666666666667	12
#	#	1	1	1	#	0	0	1	1	0	1	833.3	205.57	29.92	1	1	0	81.1	999998	989642	0.7	81.05555555555556	18
0	1	0	0	#	0	1	0	0	0	1	1	0.0	8.90	6.07	1	0	0	125.7	998899	989643	0.9	125.66666666666667	3
#	#	#	1	#	0	1	1	0	1	1	1	950.0	54.82	42.64	1	1	0	124.0	999490	989648	0.6	123.97499999999998	40
1	0	0	#	#	0	#	0	#	0	#	1	24.7	57.34	2.98	1	2	0	176.9	999997	989657	0.5	176.91358024691354	81
1	#	1	1	#	1	1	#	#	0	#	1	963.4	48.94	14.24	1	5	0	179.9	999925	989662	0.5	179.90243902439025	82
1	#	0	0	0	0	#	#	#	#	0	1	13.2	25.08	15.15	1	2	0	196.7	999979	989667	0.5	196.6578947368421	76
1	#	#	#	#	1	1	1	1	#	1	1	1000.0	0.00	19.06	1	2	0	281.0	999911	989671	0.5	280.975	80
1	#	1	#	#	0	#	1	1	#	1	1	962.5	78.99	1.34	1	1	0	148.5	999974	989673	0.5	2149.4509534803738	80
#	0	1	0	0	#	1	#	#	1	1	0	285.7	395.61	11.95	1	3	0	84.9	999973	989679	0.6	84.90476190476188	42
0	0	1	1	#	0	0	0	#	0	0	1	0.0	0.00	11.90	1	0	0	220.3	999583	989682	0.8	220.28571428571428	7
0	#	1	#	0	#	0	0	1	#	0	1	78.9	159.33	6.21	1	0	0	129.6	999917	989682	0.6	129.57894736842104	38
#	1	1	0	0	1	#	1	0	0	1	1	727.3	495.47	0.00	1	0	0	67.0	999251	989689	0.8	67.0	11
#	#	1	0	#	0	1	1	#	#	1	0	195.7	327.93	1.96	1	2	0	108.1	999931	989691	0.5	108.1304347826087	92
0	0	1	#	1	0	1	#	#	1	1	1	944.4	246.64	0.00	1	0	0	87.9	999932	989692	0.7	87.94444444444444	18
1	1	#	#	0	1	#	1	0	1	1	0	0.0	0.33	49.79	1	1	0	159.7	999933	989693	0.7	159.7	20
#	#	1	1	0	1	0	1	#	1	#	0	0.0	0.73	61.81	1	2	0	125.9	999970	989694	0.6	125.8529411764706	34
0	1	1	0	0	0	1	1	0	1	#	0	400.0	570.40	0.00	1	0	0	54.0	998850	989699	0.9	54.0	5
#	0	0	#	1	0	1	0	#	1	0	1	111.1	145.55	42.03	1	2	0	86.6	999599	989713	0.7	86.55555555555557	18
0	#	1	1	1	0	1	#	1	1	#	0	0.0	4.20	16.89	1	0	0	149.3	999955	989715	0.7	149.28571428571428	21
0	1	1	1	#	#	1	1	0	#	#	1	909.1	207.61	1.67	1	0	0	110.3	999886	989717	0.6	1287.3388191191198	33
#	#	1	0	#	0	#	0	1	0	0	1	51.3	87.46	14.04	1	6	0	129.1	999959	989719	0.6	129.07692307692304	39
1	1	0	1	1	1	0	1	0	#	#	1	1000.0	0.00	50.93	1	1	0	147.2	999961	989721	0.8	147.2	10
#	1	0	1	0	1	0	0	#	0	1	1	125.0	146.27	36.77	1	0	0	72.2	999967	989727	0.8	72.25	8
#	1	#	#	1	#	#	0	#	1	1	1	849.5	249.68	1.76	1	2	0	128.0	999968	989728	0.5	1411.8810726712418	158
1	#	1	1	#	1	#	1	0	#	1	0	0.0	0.08	38.05	1	0	0	224.1	999987	989747	0.6	224.12820512820514	39
1	#	#	#	0	0	#	0	#	0	0	1	36.6	49.64	17.54	1	2	0	176.1	999981	989751	0.5	176.06097560975613	82
0	#	0	#	0	#	#	#	0	1	0	0	976.7	54.58	6.81	1	1	0	176.1	999794	989756	0.5	176.0581395348837	86
1	0	#	0	0	0	#	0	#	0	1	1	0.0	1.32	47.93	1	0	0	162.6	999997	989757	0.7	162.63157894736844	19
1	1	1	#	1	#	#	0	1	1	0	1	1000.0	0.00	57.36	1	1	0	134.4	999998	989758	0.7	134.43749999999994	16
0	#	#	#	0	#	#	#	0	1	1	0	633.1	461.73	1.70	1	4	0	88.9	999912	989760	0.5	1015.7854358110145	164
0	#	0	0	1	0	1	1	#	1	1	1	666.7	507.87	0.00	1	0	0	72.9	999037	989771	0.8	72.86666666666666	15
#	#	1	0	0	0	#	0	1	0	#	0	918.9	109.82	19.55	1	4	0	127.6	999991	989775	0.6	127.56756756756756	37
0	0	#	#	0	#	#	1	0	0	0	1	0.0	0.00	22.07	1	1	0	206.1	999737	989781	0.6	206.0625	32
#	#	1	0	1	0	#	1	1	1	#	0	55.6	100.57	17.09	1	0	0	145.4	999390	989783	0.6	145.3888888888889	36
0	1	1	0	0	0	#	#	1	#	1	1	350.0	469.02	0.00	1	0	0	71.6	999654	989784	0.7	71.6	20
#	0	1	#	1	#	1	1	0	0	1	1	866.7	241.64	0.01	1	0	0	78.9	998947	989785	0.7	78.93333333333332	15
#	#	1	1	0	1	#	1	1	#	#	0	53.3	103.15	5.26	1	3	0	173.6	999970	989786	0.5	173.64000000000004	75
#	0	#	0	#	#	#	1	0	0	#	0	888.6	167.43	5.53	1	3	0	137.8	999956	989788	0.5	137.79334227512726	161
0	#	#	0	0	1	0	#	0	0	1	0	1000.0	0.92	41.42	1	1	0	122.4	999143	989797	0.7	122.375	16
0	1	1	0	#	1	0	1	#	1	1	0	0.0	7.58	15.20	1	0	0	114.1	997992	989800	0.8	114.08333333333333	12
0	1	0	0	0	#	0	#	#	0	0	0	1000.0	0.58	12.20	1	1	0	261.3	999166	989803	0.7	261.3076923076923	26
1	#	1	#	#	#	#	#	#	1	1	1	952.9	84.31	3.50	1	8	0	185.0	999980	989804	0.4	184.9740619631043	307
#	1	#	1	1	1	1	#	#	1	#	1	1000.0	0.21	14.79	1	2	0	272.7	999964	989805	0.5	272.72972972972974	74
0	#	0	#	0	0	1	#	0	#	#	1	12.7	21.04	14.45	1	2	0	183.6	999996	989806	0.5	183.64556962025318	79
#	1	1	#	1	#	1	#	#	#	#	1	936.3	122.10	0.62	1	2	0	181.2	999954	989809	0.4	5658.510971532804	306
1	0	0	1	#	#	0	#	1	0	0	0	894.7	308.49	0.00	1	0	0	87.4	999775	989813	0.7	87.36842105263158	19
#	1	1	1	0	0	0	#	1	1	0	0	90.9	160.56	0.00	1	0	0	61.4	999152	989815	0.8	61.36363636363637	11
1	1	#	#	1	1	#	#	0	0	#	1	847.2	233.55	4.67	1	1	0	119.3	999961	989817	0.5	119.26388888888889	72
#	1	1	#	1	1	1	1	0	0	0	1	1000.0	5.64	37.91	1	1	0	103.3	999334	989817	0.8	103.28571428571429	7
0	1	0	#	1	1	#	1	1	#	#	0	65.2	116.09	10.29	1	0	0	146.7	999906	989818	0.6	146.65217391304347	46
#	1	0	#	#	1	#	1	#	0	#	0	347.4	442.18	2.88	1	3	0	100.9	999995	989818	0.5	100.86565998305791	159
0	0	1	0	1	0	1	0	0	1	#	1	0.0	0.00	32.11	1	0	0	87.8	998660	989820	0.9	87.75	4
1	#	1	#	1	1	0	1	#	0	1	0	0.0	0.00	95.42	1	2	0	141.6	999829	989821	0.7	141.63636363636363	22
0	#	1	#	0	0	1	0	0	#	#	1	23.3	33.38	38.36	1	1	0	111.7	999983	989822	0.6	111.67441860465117	43
#	0	0	#	0	#	0	#	#	0	0	1	0.0	0.14	19.54	1	1	0	299.9	999979	989828	0.5	299.89743589743586	78
1	0	0	0	0	0	#	1	#	#	0	0	1000.0	0.00	65.53	1	1	0	157.9	998882	989831	0.7	157.94736842105263	19
#	1	#	#	#	1	1	1	#	1	1	0	0.0	0.00	18.30	1	1	0	278.8	999933	989839	0.5	278.8354430379745	79
0	#	1	1	0	0	0	1	0	#	0	0	1000.0	4.08	43.78	1	1	0	114.0	998711	989846	0.8	114.0	7
0	#	#	0	#	0	1	0	1	1	1	1	647.1	496.44	0.00	1	0	0	72.9	999320	989852	0.7	72.88235294117646	17
0	1	1	1	#	#	0	1	#	1	0	1	800.0	442.83	0.00	1	0	0	88.5	999563	989855	0.7	88.53333333333333	15
0	0	#	#	#	#	1	1	1	1	1	1	947.4	113.90	3.17	1	1	0	104.6	999932	989856	0.6	104.63157894736842	38
1	0	#	0	0	#	#	0	1	0	0	1	0.0	1.14	42.83	1	1	0	169.2	999745	989860	0.7	169.22222222222223	18
0	0	0	#	1	1	1	1	#	1	0	1	750.0	521.13	0.00	1	0	0	78.4	999106	989863	0.8	78.375	8
#	1	#	0	1	1	1	1	1	#	1	0	0.0	0.00	12.68	1	1	0	258.7	999906	989871	0.7	258.7272727272727	22
#	1	#	#	#	1	#	1	#	1	1	0	11.4	25.11	4.35	1	0	0	235.7	999966	989871	0.5	235.715384197407	156
#	0	#	#	0	#	0	1	#	#	0	1	119.8	191.90	3.28	1	6	0	136.5	999979	989875	0.5	136.45952087075332	158
1	#	#	1	0	1	#	#	#	1	#	0	109.7	179.10	2.05	1	4	0	133.2	999934	989878	0.5	133.1908063539564	142
1	1	#	1	0	1	#	1	1	1	#	0	0.0	0.91	9.64	1	0	0	304.3	999824	989878	0.7	304.2857142857143	14
#	0	1	1	1	#	0	1	1	0	0	1	777.8	506.35	0.00	1	0	0	64.4	999704	989883	0.8	64.44444444444444	9
0	#	1	#	1	#	#	1	1	#	0	1	837.5	288.04	4.07	1	1	0	98.9	999821	989883	0.5	98.90000000000002	80
0	0	#	#	#	1	0	#	0	0	#	0	963.0	73.17	3.66	1	0	0	157.0	999638	989888	0.5	156.9753086419753	81
1	#	#	0	#	#	#	#	1	1	1	0	101.5	176.79	3.08	1	4	0	140.9	999988	989889	0.5	140.8518737764579	141
#	1	1	1	1	0	#	0	0	1	1	1	1000.0	1.20	157.32	1	2	0	108.4	999476	989890	0.8	108.35714285714286	14
#	#	#	#	1	0	1	#	#	1	1	1	886.1	194.47	2.30	1	2	0	129.4	999949	989890	0.5	129.41893549502083	161
1	#	1	0	1	1	1	0	1	#	#	1	1000.0	0.78	27.86	1	0	0	134.9	999144	989896	0.7	134.86666666666667	15
0	0	0	#	#	1	1	#	1	1	1	0	87.0	165.55	5.10	1	1	0	116.3	999625	989897	0.7	116.34782608695652	23
1	#	0	#	1	1	0	1	#	#	#	1	829.3	268.18	2.92	1	2	0	115.6	999961	989898	0.5	115.60975609756098	82
#	0	#	0	#	#	#	0	0	1	0	0	950.0	105.52	2.60	1	0	0	168.2	999550	989899	0.5	168.22499999999997	80
1	0	1	1	#	1	#	1	1	#	0	0	0.0	0.60	26.83	1	1	0	190.4	999499	989900	0.7	190.38888888888889	18
#	#	1	1	0	#	#	0	1	#	1	1	768.1	371.35	1.79	1	1	0	117.3	999923	989902	0.5	1271.8522351783831	69
1	0	#	1	#	0	0	#	1	1	#	1	687.5	466.13	4.46	1	1	0	84.1	999818	989905	0.6	84.125	32
#	#	0	#	0	0	0	0	1	0	1	0	1000.0	0.00	30.87	1	0	0	158.5	999694	989911	0.7	158.5	16
#	0	1	1	#	1	#	1	1	1	#	1	1000.0	0.00	35.00	1	1	0	173.2	999742	989916	0.6	173.19999999999996	40
1	0	0	0	#	#	1	1	1	1	0	1	727.3	352.02	0.00	1	0	0	72.5	999948	989920	0.8	72.54545454545455	11
#	#	#	1	0	0	1	0	1	0	0	1	166.7	215.05	0.01	1	0	0	75.8	999935	989928	0.7	75.77777777777777	18
0	1	1	0	1	0	1	1	1	0	0	1	1000.0	0.00	171.27	1	2	0	62.7	998125	989933	1.0	62.666666666666664	3
1	0	0	1	1	1	0	0	#	#	#	1	444.4	536.66	0.00	1	0	0	77.6	999663	989935	0.7	77.55555555555556	18
1	0	#	#	0	0	0	#	0	#	#	0	976.5	37.58	12.88	1	7	0	172.5	999850	989936	0.5	172.48235294117646	85
0	1	#	1	1	0	#	1	0	#	0	1	473.7	510.66	0.00	1	0	0	60.1	999114	989937	0.7	60.05263157894737	19
#	0	0	0	0	#	#	0	#	#	#	1	23.3	45.44	4.16	1	3	0	234.4	999997	989938	0.5	234.36210835925579	163
#	#	1	1	1	#	#	1	#	0	1	1	959.5	67.23	9.20	1	0	0	180.3	999908	989940	0.5	180.29729729729726	74
1	#	1	1	#	#	1	#	#	0	#	1	914.5	152.65	2.46	1	1	0	144.9	999935	989942	0.5	144.9413413598783	152
#	#	#	1	1	#	1	1	0	0	1	1	973.0	59.36	12.13	1	1	0	128.8	999914	989943	0.6	128.8108108108108	37
#	1	#	1	#	1	0	1	#	0	#	0	171.4	265.66	10.46	1	6	0	99.1	999705	989944	0.5	99.05714285714286	70
#	#	#	1	1	#	1	0	#	0	1	1	818.2	286.92	2.60	1	1	0	110.5	999819	989948	0.5	110.53246753246754	77
1	1	1	1	#	#	#	#	#	#	0	1	867.4	220.01	1.86	1	5	0	141.4	999998	989954	0.5	1479.8577356767096	144
0	#	0	0	1	0	#	#	0	#	#	1	34.1	70.59	15.26	1	3	0	139.5	999977	989958	0.5	139.48863636363635	88
1	#	0	#	1	#	1	#	1	#	1	1	950.0	85.35	2.89	1	0	0	160.9	999949	989959	0.5	160.925	80
0	#	#	#	#	1	#	#	0	0	0	1	118.9	212.47	1.83	1	0	0	132.9	999994	989960	0.5	1413.3887534108987	153
0	#	0	#	0	#	#	1	0	0	#	1	39.5	49.66	15.30	1	4	0	168.6	999849	989960	0.5	168.61842105263162	76
#	1	#	#	0	1	0	1	#	1	#	0	239.4	348.85	6.23	1	1	0	95.4	999966	989963	0.5	95.43661971830986	71
1	#	1	#	0	1	0	1	#	1	#	0	85.7	111.17	28.69	1	5	0	128.8	999966	989963	0.6	128.77142857142857	35
1	1	#	#	0	0	#	#	1	1	1	1	881.0	232.50	4.76	1	1	0	120.9	998707	989967	0.6	120.88095238095238	42
1	1	#	#	1	1	1	#	0	0	0	1	800.0	338.30	0.00	1	0	0	95.8	999329	989971	0.7	95.8	15
1	#	#	0	#	0	1	1	#	1	1	1	975.0	25.64	38.10	1	1	0	126.4	999651	989973	0.6	126.425	40
0	0	0	#	0	#	1	1	1	1	0	1	181.8	436.26	0.00	1	0	0	62.9	999268	989978	0.8	62.90909090909091	11
1	#	1	#	#	#	0	#	#	1	1	1	912.8	149.44	3.96	1	1	0	138.0	999980	989983	0.5	138.01499732696703	150
0	0	1	#	0	0	0	#	0	1	#	1	0.0	0.00	25.86	1	1	0	157.7	999363	989988	0.7	157.7391304347826	23
#	0	0	1	#	#	1	1	1	#	1	1	973.7	72.89	6.32	1	1	0	104.0	999514	989992	0.6	104.0	38
0	0	#	1	#	#	#	0	0	#	0	0	944.4	76.07	13.12	1	1	0	171.1	999943	989993	0.5	171.05555555555554	72
#	1	1	#	1	0	1	1	1	#	0	0	0.0	3.38	34.83	1	0	0	162.9	999806	989996	0.7	162.86666666666667	15
0	0	0	#	0	#	1	1	0	0	#	1	0.0	0.00	20.02	1	2	0	194.1	999613	989998	0.7	194.05263157894737	19
0	#	1	0	1	1	#	1	0	1	0	0	454.5	583.03	0.00	1	0	0	63.8	999099	989999	0.8	63.81818181818182	11
#	0	#	1	1	0	0	1	1	#	1	1	812.5	273.93	0.01	1	0	0	72.8	999872	990000	0.7	72.8125	16
1	#	#	0	0	1	0	#	0	0	#	0	925.0	103.80	20.52	1	3	0	108.4	999929	990002	0.6	108.425	40
0	#	1	1	0	1	1	#	1	#	0	1	789.5	369.66	0.00	1	0	0	91.3	999171	990004	0.7	91.26315789473684	19
0	0	1	1	#	1	1	0	#	#	0	1	312.5	479.58	0.00	1	0	0	58.6	999708	990005	0.7	58.625	16
0	1	1	1	#	#	#	#	#	1	1	0	44.4	81.46	4.18	1	2	0	162.2	999771	990006	0.5	162.2333333333333	90
#	#	#	1	#	#	#	1	0	1	1	1	921.1	138.25	3.27	1	0	0	138.1	999980	990011	0.5	138.05861348349111	154
0	0	0	0	0	#	0	#	#	0	1	1	0.0	0.00	11.01	1	0	0	284.3	999557	990016	0.7	284.25000000000006	20
#	1	1	0	0	#	0	0	1	#	1	0	562.5	527.12	0.00	1	0	0	58.6	999712	990017	0.7	58.5625	16
