B_0	B_1	B_2	B_3	B_4	B_5	B_6	B_7	B_8	B_9	B_10	Action	Predict	Error	Fitness	Numer	GACount	SubsumerCount	AveActionSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	ActionCount
#	#	1	#	1	0	1	0	1	#	1	1	961.5	47.00	33.41	1	5	0	119.8	499768	485432	0.6	119.76923076923077	52
0	#	0	1	1	1	1	#	1	1	1	1	1000.0	0.00	14.86	1	0	0	209.6	497725	485437	0.8	209.57142857142858	14
0	1	1	1	#	#	#	#	1	1	1	1	1000.0	0.33	21.89	1	0	0	228.8	499873	485439	0.6	228.82142857142858	56
1	#	#	#	#	0	1	1	#	1	1	0	26.3	60.22	5.33	1	2	0	175.9	499707	485442	0.5	175.89222852716298	113
1	#	0	1	0	#	1	0	0	0	0	0	1000.0	0.00	68.66	1	1	0	81.5	499099	485447	0.8	81.5	6
0	#	1	0	1	1	1	1	#	1	#	0	0.0	0.60	54.09	1	2	0	143.3	499959	485456	0.7	143.26923076923077	26
1	0	#	0	#	#	0	#	1	0	#	1	170.9	269.08	4.25	1	1	0	88.7	499982	485457	0.5	88.67512361844274	117
1	1	1	0	1	#	0	1	0	#	1	0	0.0	0.00	28.30	1	0	0	131.8	497425	485461	0.8	131.83333333333334	12
#	1	1	0	#	0	0	#	1	0	0	1	160.0	264.49	4.98	1	2	0	84.5	499799	485463	0.7	84.48	25
#	#	#	1	0	1	1	#	1	1	1	1	1000.0	0.00	19.98	1	1	0	231.3	499913	485467	0.6	231.28333333333333	60
#	0	1	1	1	#	1	1	0	1	0	1	1000.0	111.11	0.00	1	0	0	106.0	499555	485468	0.8	106.0	9
1	1	1	1	#	#	#	0	1	0	#	1	940.0	81.84	25.20	1	2	0	118.0	499806	485470	0.6	117.96	50
#	1	#	0	0	0	#	#	#	0	0	1	10.8	13.71	22.37	1	2	0	157.6	499870	485473	0.5	157.62365591397847	93
#	0	0	0	0	#	0	0	0	#	#	1	0.0	0.14	9.60	1	0	0	362.6	499811	485475	0.6	362.57894736842104	57
0	#	0	#	0	0	0	#	#	#	#	0	980.0	37.86	7.09	1	6	0	229.8	499999	485477	0.5	229.79485011221445	237
1	#	#	1	1	1	1	#	1	0	0	1	1000.0	0.00	35.79	1	2	0	149.1	499816	485480	0.7	149.12121212121212	33
1	1	#	1	1	#	1	1	#	#	0	1	1000.0	0.00	33.53	1	3	0	193.8	499846	485482	0.6	193.78947368421052	57
1	1	#	#	1	#	1	1	1	0	#	0	0.0	0.72	24.91	1	3	0	217.6	499957	485485	0.6	217.58928571428572	56
1	0	1	1	#	1	#	#	1	1	0	0	0.0	0.00	77.93	1	5	0	151.5	499920	485493	0.7	151.46428571428572	28
#	#	0	0	#	#	1	#	0	0	#	0	908.1	170.90	1.51	1	5	0	144.4	499956	485495	0.5	1818.0915121192006	249
1	1	0	#	1	0	#	1	1	0	0	0	272.7	520.04	0.00	1	0	0	65.9	499821	485498	0.8	65.9090909090909	11
1	#	1	0	#	#	0	0	0	0	#	1	51.7	81.46	15.61	1	3	0	110.9	499465	485527	0.6	110.91379310344827	58
0	#	1	0	#	1	#	0	0	0	1	1	162.2	274.11	6.20	1	2	0	96.5	499134	485536	0.7	96.45945945945945	37
#	1	1	1	0	1	#	#	1	1	#	1	1000.0	0.07	37.90	1	1	0	212.9	499078	485539	0.6	212.88135593220338	59
0	0	1	#	1	1	1	1	#	0	#	0	107.1	117.75	56.73	1	6	0	98.0	499897	485561	0.7	97.96428571428571	28
0	0	0	0	1	0	#	#	#	0	#	0	1000.0	0.41	40.09	1	1	0	214.9	499966	485567	0.6	214.86440677966098	59
1	1	0	0	1	0	0	1	#	#	0	0	583.3	528.09	6.41	1	1	0	78.0	499914	485578	0.8	78.0	12
#	#	0	1	1	#	1	1	#	#	1	0	35.5	55.83	8.89	1	3	0	173.8	499916	485580	0.5	173.7938634669391	112
1	1	0	#	1	#	#	#	#	1	#	1	876.0	215.34	1.06	1	4	0	122.5	499922	485586	0.5	2192.7292062964866	229
0	1	#	1	0	#	0	0	0	0	0	1	0.0	0.00	20.81	1	0	0	195.8	498234	485596	0.8	195.75	12
0	1	#	0	1	1	1	0	1	1	#	0	0.0	58.82	0.00	1	0	0	115.3	499933	485597	0.8	115.29411764705883	17
0	#	#	0	#	1	0	1	0	0	#	0	950.8	112.83	5.09	1	3	0	120.9	499950	485598	0.6	120.93442622950819	61
#	0	1	1	1	#	0	#	0	0	0	1	88.2	122.95	42.22	1	4	0	101.9	499935	485599	0.7	101.8529411764706	34
0	0	1	0	0	#	#	#	1	0	#	1	54.5	102.06	10.36	1	6	0	121.5	499843	485604	0.6	121.52727272727273	55
1	0	#	0	1	1	1	0	0	0	1	1	500.0	543.16	0.00	1	0	0	65.8	499130	485617	0.9	65.8	10
#	0	#	#	#	1	1	#	1	1	1	1	951.5	83.94	1.94	1	1	0	170.3	499955	485619	0.5	170.29877282000004	103
#	0	1	1	1	#	1	1	#	0	1	0	0.0	0.23	39.50	1	0	0	142.6	499946	485624	0.7	142.6086956521739	23
1	#	1	#	#	1	1	#	0	1	#	0	37.7	61.66	8.32	1	2	0	166.4	499883	485635	0.5	166.43966166941945	106
#	0	1	#	1	0	#	#	1	1	1	1	943.4	81.39	15.34	1	1	0	127.9	499973	485637	0.6	127.86792452830186	53
#	1	1	#	0	0	1	0	0	1	1	0	333.3	416.82	18.20	1	3	0	69.7	498853	485642	0.8	69.73333333333333	15
1	#	1	1	1	1	0	1	#	0	#	0	0.0	1.64	57.19	1	2	0	137.3	499823	485656	0.7	137.32258064516128	31
#	#	0	0	1	0	#	0	0	#	#	1	34.8	49.75	13.87	1	3	0	173.1	499819	485661	0.5	173.06907246279744	119
0	#	#	0	0	0	#	#	#	0	#	1	10.5	27.49	2.16	1	3	0	226.2	499947	485664	0.5	226.18854581395158	185
#	1	1	#	1	1	0	#	#	1	1	0	0.0	0.00	29.16	1	1	0	214.8	499989	485665	0.6	214.7719298245614	57
0	1	#	1	1	1	#	#	1	0	#	1	937.5	80.04	21.63	1	1	0	137.8	499278	485669	0.6	137.79166666666669	48
0	#	#	#	#	0	#	#	0	1	0	0	884.3	206.43	1.91	1	6	0	144.0	499923	485671	0.5	143.97889212296243	226
#	1	#	1	1	#	#	#	1	1	1	0	0.0	0.00	16.36	1	1	0	311.0	499989	485672	0.5	311.04406786936016	115
1	1	1	#	#	1	#	#	1	#	1	0	0.0	0.11	15.54	1	1	0	295.6	499957	485674	0.5	295.5713580079074	127
1	0	0	0	1	1	#	0	#	0	#	1	185.2	282.96	3.59	1	2	0	93.5	499918	485688	0.7	93.48148148148148	27
0	#	0	#	0	0	0	#	1	0	0	0	1000.0	0.00	14.53	1	0	0	246.2	499999	485695	0.7	246.25	28
#	0	0	#	#	0	0	1	0	#	1	1	74.1	127.12	9.52	1	1	0	107.4	499726	485696	0.6	107.42592592592592	54
#	0	1	0	0	1	#	0	1	0	0	0	1000.0	0.00	104.70	1	2	0	106.4	499940	485697	0.8	106.375	16
1	#	1	1	1	#	1	1	#	#	#	1	1000.0	0.16	15.66	1	3	0	265.7	499960	485698	0.5	265.71717171717177	99
1	#	1	1	1	0	#	#	1	#	0	1	925.9	127.69	5.37	1	1	0	112.8	499888	485698	0.6	112.77777777777777	54
0	0	0	0	1	#	#	#	#	0	0	0	1000.0	0.00	18.63	1	0	0	217.8	499892	485699	0.6	217.78	50
0	#	0	0	#	1	1	#	#	0	0	0	966.7	48.60	45.58	1	7	0	136.4	499664	485699	0.6	136.4	60
0	#	0	#	1	#	0	#	0	0	#	0	971.9	55.93	7.61	1	2	0	165.2	499991	485702	0.5	165.15476685577283	110
#	0	0	0	#	0	#	#	#	0	0	0	1000.0	0.19	23.64	1	2	0	268.6	499892	485709	0.5	268.6052647676663	117
1	#	0	0	1	1	#	1	1	1	0	0	0.0	0.00	42.35	1	1	0	132.7	498942	485717	0.8	132.66666666666666	15
0	#	#	0	0	#	#	#	1	#	0	0	881.0	212.65	1.32	1	2	0	141.4	499999	485731	0.5	2044.4791311530553	225
0	0	#	#	1	0	1	#	1	0	0	0	906.2	131.53	29.47	1	2	0	86.9	499573	485733	0.7	86.90625	32
#	1	1	1	1	1	0	#	0	1	#	0	0.0	0.00	23.35	1	0	0	179.8	499395	485738	0.7	179.75	24
#	0	1	1	1	0	0	#	1	1	0	0	272.7	316.25	0.00	1	0	0	79.6	499444	485742	0.8	79.63636363636364	11
#	1	1	#	#	0	#	1	1	0	0	0	353.8	431.38	3.53	1	1	0	88.9	499954	485758	0.6	88.87692307692308	65
1	1	0	#	#	0	#	1	1	1	#	1	888.9	226.24	5.55	1	3	0	133.1	499101	485760	0.6	133.13333333333333	45
0	0	0	#	#	0	#	#	1	#	1	0	786.9	315.16	2.41	1	3	0	107.8	499966	485767	0.5	107.77868251016844	108
0	#	1	0	#	0	0	1	0	1	#	1	115.4	199.80	5.85	1	1	0	97.4	499062	485778	0.7	97.42307692307692	26
1	#	#	1	#	1	1	#	#	0	#	0	108.0	181.41	2.26	1	5	0	135.1	499980	485780	0.5	135.08765785318707	210
1	#	1	0	1	1	0	1	1	#	#	0	0.0	0.91	30.04	1	0	0	158.7	499038	485781	0.7	158.72413793103448	29
#	0	1	1	0	0	0	0	0	0	#	1	0.0	1.85	17.87	1	0	0	178.1	499871	485785	0.8	178.06666666666666	15
1	0	#	1	1	#	#	1	#	#	1	1	965.5	59.88	3.45	1	2	0	171.9	499960	485786	0.5	171.86446866641967	119
#	0	1	1	0	1	1	0	0	1	#	0	333.3	573.85	0.00	1	0	0	66.2	495351	485789	0.8	66.25	12
0	0	#	0	#	#	0	0	#	#	0	1	0.0	0.12	35.88	1	3	0	278.2	499947	485795	0.5	278.1920288673264	124
0	1	#	1	1	0	#	0	0	0	0	0	1000.0	0.00	38.31	1	0	0	112.7	499626	485803	0.8	112.71428571428571	14
0	#	#	0	0	0	#	1	1	0	0	0	1000.0	0.00	41.05	1	0	0	139.4	499809	485804	0.7	139.43243243243242	37
#	#	0	#	#	0	0	1	1	#	0	0	813.8	322.98	3.91	1	1	0	109.0	499841	485804	0.5	108.9511	102
#	#	#	0	1	#	0	0	0	1	0	0	907.4	182.74	2.93	1	2	0	129.0	499780	485807	0.6	128.98148148148152	54
0	#	0	#	#	0	1	0	0	0	#	1	0.0	1.20	26.42	1	1	0	208.7	499624	485835	0.6	208.69387755102042	49
#	1	0	0	1	#	#	0	0	0	#	1	18.5	36.49	22.73	1	1	0	120.6	499543	485835	0.6	120.64814814814815	54
1	#	1	1	#	0	1	0	0	0	1	0	300.0	479.68	0.00	1	0	0	56.9	498130	485842	0.8	56.9	10
1	#	0	1	0	1	1	1	#	#	#	1	888.9	210.01	2.17	1	2	0	134.0	499975	485844	0.6	134.037037037037	54
1	1	0	1	0	0	0	0	1	0	#	1	0.0	166.67	0.00	1	0	0	83.0	496402	485846	0.9	83.0	6
1	1	1	1	#	1	#	0	0	0	0	1	764.7	487.51	0.00	1	0	0	71.6	496982	485854	0.8	71.58823529411765	17
0	#	0	1	1	1	0	1	1	#	1	1	1000.0	0.00	45.46	1	0	0	122.4	498149	485861	0.8	122.35714285714286	14
0	#	1	0	1	#	0	#	0	#	0	1	35.7	68.02	2.63	1	0	0	137.3	499934	485872	0.6	137.26785714285717	56
1	1	0	#	0	0	#	0	#	0	1	1	166.7	243.19	4.79	1	0	0	86.4	499057	485879	0.7	86.41666666666667	24
0	1	#	1	1	#	0	0	0	#	0	0	958.3	111.05	16.44	1	2	0	88.8	499626	485880	0.7	88.75	24
0	#	0	#	1	1	0	0	#	#	0	0	961.5	64.07	24.31	1	4	0	118.6	498985	485880	0.6	118.61538461538461	52
1	1	1	0	0	1	#	1	0	0	1	1	1000.0	0.00	36.85	1	0	0	95.7	492230	485881	0.9	95.66666666666667	3
1	#	1	0	#	1	1	1	#	1	#	0	0.0	0.13	23.64	1	1	0	233.3	499864	485885	0.6	233.31914893617022	47
1	0	#	#	0	1	1	#	#	1	1	1	915.3	150.38	4.55	1	0	0	145.2	499731	485925	0.6	145.23728813559322	59
1	#	1	#	0	1	1	0	#	1	1	1	1000.0	0.81	47.22	1	1	0	161.1	499776	485925	0.7	161.07142857142858	28
0	#	#	1	#	1	0	0	#	#	0	1	221.2	326.67	1.99	1	2	0	95.3	499760	485927	0.5	95.33688618569998	104
0	1	1	#	0	0	0	0	0	0	1	1	0.0	0.00	32.00	1	0	0	114.8	498224	485936	0.9	114.75	4
0	1	1	1	#	#	0	0	0	0	#	1	40.0	117.70	9.69	1	1	0	92.7	499327	485936	0.7	92.68	25
#	0	#	0	0	#	0	1	1	0	#	1	40.8	95.60	5.72	1	3	0	122.9	499801	485938	0.6	122.87755102040816	49
1	0	#	0	#	#	0	0	#	#	#	1	104.7	181.59	2.38	1	4	0	131.7	499982	485949	0.5	131.67820223978055	224
0	#	#	1	1	1	0	#	1	0	1	0	161.3	247.22	5.11	1	0	0	102.1	499724	485956	0.7	102.06451612903226	31
#	#	1	#	1	#	0	0	0	0	0	0	955.6	81.18	14.38	1	3	0	115.0	499626	485974	0.6	115.04444444444445	45
#	#	1	1	0	1	0	1	1	#	1	0	0.0	0.24	33.23	1	0	0	170.2	498606	485978	0.7	170.23809523809524	21
#	0	1	1	0	0	#	1	1	0	0	0	600.0	497.01	0.00	1	0	0	73.5	499483	485979	0.8	73.46666666666667	15
0	0	#	#	0	#	#	#	0	0	#	1	28.9	55.40	1.22	1	3	0	209.8	499925	485980	0.5	3267.8601230536597	210
0	#	0	#	1	0	0	1	1	1	0	0	750.0	412.94	0.00	1	0	0	82.5	498752	485982	0.8	82.5	8
#	0	1	1	#	0	0	0	#	0	0	0	1000.0	0.00	37.02	1	1	0	125.3	498221	485984	0.7	125.3157894736842	19
1	1	1	1	#	1	#	#	1	0	#	0	0.0	0.96	36.49	1	3	0	202.9	499957	485993	0.6	202.93548387096772	62
#	0	1	0	1	0	0	0	1	#	0	1	0.0	5.00	35.21	1	1	0	113.3	499433	485999	0.8	113.33333333333333	15
1	0	#	1	#	#	1	1	1	1	1	0	0.0	0.00	12.39	1	0	0	276.8	499584	486003	0.7	276.7586206896551	29
0	1	1	#	0	#	1	0	#	1	1	1	950.0	111.21	0.00	1	0	0	74.8	499775	486014	0.7	74.75	20
#	0	1	0	0	1	0	#	0	1	#	0	840.0	220.14	11.52	1	3	0	105.0	499766	486017	0.7	104.96	25
#	0	0	1	#	0	0	1	0	#	#	0	941.2	117.07	9.08	1	6	0	116.9	499762	486018	0.6	116.86274509803921	51
0	#	1	#	1	1	1	#	1	#	#	1	978.9	26.14	35.58	1	1	0	180.9	499885	486027	0.5	180.8526315789473	95
1	0	1	1	0	#	1	1	1	0	1	1	1000.0	0.00	44.32	1	0	0	117.0	499058	486036	0.9	117.0	5
1	#	#	1	#	1	1	1	1	#	#	0	0.0	0.15	23.14	1	3	0	292.8	499957	486037	0.5	292.7865838719636	110
#	1	#	#	#	1	#	#	1	1	1	1	993.1	15.10	7.81	1	8	0	220.6	499873	486050	0.5	220.55024526929083	211
1	0	0	#	0	#	#	#	#	0	0	1	18.8	47.84	2.17	1	4	0	175.5	499574	486061	0.5	175.50264016459198	106
#	0	0	#	#	#	0	#	#	0	0	0	990.3	18.53	2.80	1	2	0	217.0	499915	486067	0.5	216.9695761661636	214
0	0	#	1	#	1	1	#	1	1	#	0	79.4	125.76	8.39	1	1	0	108.4	499803	486071	0.6	108.3809523809524	63
1	1	0	1	0	1	#	1	0	0	1	1	1000.0	0.00	80.15	1	2	0	81.4	499975	486072	0.9	81.375	8
0	0	#	#	0	#	0	1	0	0	#	1	0.0	0.00	30.08	1	0	0	201.2	499925	486080	0.6	201.2340425531915	47
#	#	#	0	#	1	1	0	1	1	#	0	197.7	326.04	2.02	1	5	0	115.7	499933	486089	0.5	115.7142537447605	117
0	1	#	1	0	0	#	0	1	1	1	1	818.2	452.32	0.00	1	0	0	68.4	499775	486094	0.8	68.36363636363636	11
1	#	#	1	0	#	#	1	1	1	1	0	0.0	0.09	24.12	1	1	0	207.5	499642	486097	0.6	207.51063829787233	47
1	1	0	0	1	#	1	1	0	#	0	0	357.1	464.34	0.00	1	0	0	64.0	499645	486101	0.8	64.0	14
1	1	#	1	0	1	0	0	1	#	1	1	1000.0	0.00	46.33	1	0	0	132.6	499004	486104	0.8	132.58333333333334	12
0	0	0	0	#	1	#	#	0	#	0	1	0.0	0.50	21.67	1	0	0	212.9	499639	486107	0.6	212.88135593220338	59
1	0	0	#	#	1	0	0	#	0	1	0	900.0	194.83	7.21	1	2	0	103.2	499036	486137	0.7	103.16666666666667	30
#	0	0	#	0	#	0	#	#	0	#	0	978.6	33.36	2.70	1	2	0	217.4	499915	486137	0.5	217.39403090128576	232
1	1	1	0	0	#	#	1	1	#	0	1	869.6	294.43	1.97	1	1	0	91.8	499629	486141	0.7	91.78260869565217	23
#	0	#	0	0	0	1	0	1	0	1	1	0.0	0.00	77.07	1	0	0	100.8	498255	486144	0.8	100.83333333333333	12
#	0	0	#	0	0	0	0	#	#	1	1	0.0	0.00	35.88	1	1	0	192.7	499982	486145	0.6	192.7058823529412	51
0	#	#	1	0	0	#	0	1	0	1	1	111.1	192.20	15.20	1	3	0	93.8	499218	486145	0.7	93.77777777777777	27
1	0	1	1	#	0	1	#	#	1	1	0	0.0	0.00	63.65	1	5	0	145.5	499707	486148	0.7	145.4838709677419	31
1	0	1	1	0	0	#	1	0	1	0	1	400.0	560.61	0.00	1	0	0	48.4	498442	486154	0.9	48.4	5
0	1	0	#	0	#	#	#	#	0	0	0	970.7	56.18	4.38	1	3	0	174.8	499999	486157	0.5	174.77121415054177	132
#	0	0	0	0	1	1	0	0	0	#	1	0.0	1.18	15.55	1	1	0	199.9	498660	486160	0.8	199.88888888888889	9
#	#	1	#	#	0	1	0	0	0	0	1	55.6	86.49	15.04	1	0	0	124.9	499526	486169	0.6	124.94444444444444	54
#	#	#	1	#	1	#	1	1	1	0	0	19.0	45.24	7.69	1	2	0	173.9	499920	486170	0.5	173.93666056857398	105
0	#	#	#	1	#	1	1	1	#	1	1	981.6	23.65	23.62	1	9	0	179.3	499873	486183	0.5	179.3435149603004	109
#	0	#	#	#	0	1	0	0	#	0	1	17.4	39.37	3.24	1	1	0	187.4	499624	486185	0.5	187.4210506725745	114
1	1	1	0	1	#	1	1	1	0	0	1	1000.0	0.00	22.49	1	1	0	158.8	498476	486188	0.9	158.83333333333334	6
#	#	0	1	1	#	#	1	1	#	1	1	963.5	63.45	1.62	1	0	0	176.1	499735	486192	0.5	2069.248943904297	112
1	0	1	#	#	1	0	1	1	1	0	0	0.0	18.85	1.36	1	0	0	141.0	499920	486201	0.8	141.0	10
1	#	#	1	#	#	1	0	#	1	1	1	963.6	68.72	2.11	1	0	0	163.4	499722	486202	0.5	163.41055897027408	112
#	1	1	#	1	1	#	#	1	0	1	1	1000.0	0.34	41.15	1	2	0	220.0	499277	486204	0.6	219.95833333333334	48
#	0	0	1	0	0	#	0	#	1	0	1	0.0	0.00	20.50	1	0	0	169.3	499805	486207	0.7	169.31999999999996	25
0	#	0	0	0	#	#	0	#	0	1	1	0.0	0.00	33.67	1	1	0	207.6	499691	486208	0.6	207.62962962962962	54
1	#	#	1	#	1	#	#	#	#	1	1	952.4	94.81	1.24	1	20	0	169.8	499990	486211	0.4	2594.4755443264958	435
0	0	0	#	1	0	#	1	0	#	0	1	0.0	0.00	38.26	1	0	0	162.0	499581	486213	0.7	162.0	26
#	0	#	1	1	#	0	1	1	1	1	0	0.0	0.00	37.82	1	1	0	142.8	499961	486218	0.7	142.78571428571428	28
#	#	#	0	#	#	0	#	0	#	0	0	928.0	130.28	0.76	1	11	0	177.6	499987	486220	0.4	4457.213133477636	436
#	#	0	#	0	#	#	0	0	1	#	1	103.1	178.53	2.60	1	6	0	144.1	499889	486221	0.5	144.14459963327403	202
0	0	#	#	#	#	0	1	0	0	#	1	20.6	40.08	7.75	1	0	0	170.7	499935	486225	0.5	170.680412371134	97
#	1	#	#	0	1	1	#	#	1	0	1	821.7	263.06	2.85	1	2	0	97.4	499974	486231	0.5	97.35300000000002	101
0	#	0	0	1	#	#	#	0	0	0	1	0.0	1.39	18.53	1	1	0	218.6	499963	486233	0.6	218.56603773584905	53
0	#	1	#	1	#	1	1	1	1	#	0	0.0	0.30	35.61	1	2	0	238.3	499959	486245	0.6	238.31914893617022	47
#	0	1	0	1	#	1	1	#	#	0	0	327.3	407.59	3.72	1	1	0	82.8	499959	486245	0.6	82.7818181818182	55
#	#	0	#	#	1	0	1	#	1	1	1	790.0	329.81	1.93	1	3	0	100.7	499990	486246	0.5	100.70141014924768	124
#	1	0	1	0	0	1	1	1	#	0	1	500.0	591.28	0.00	1	0	0	63.5	498535	486247	0.8	63.5	10
1	0	0	1	0	0	0	#	1	#	0	0	1000.0	0.00	38.84	1	2	0	117.5	499448	486250	0.8	117.46153846153847	13
#	0	0	1	0	0	#	1	#	1	0	0	807.7	295.92	6.53	1	1	0	79.9	499762	486250	0.7	79.92307692307693	26
0	1	1	1	1	1	#	#	#	1	0	0	0.0	0.00	25.97	1	0	0	154.8	499740	486254	0.7	154.7826086956522	23
#	0	0	#	0	0	#	#	0	#	1	1	47.5	91.67	5.80	1	4	0	155.9	499901	486258	0.5	155.85710714897203	105
0	1	1	#	0	0	0	#	#	#	0	1	44.4	104.27	6.37	1	1	0	117.4	499988	486268	0.6	117.37777777777778	45
#	0	1	#	0	0	#	#	#	0	0	0	943.6	96.55	4.20	1	2	0	167.0	499970	486272	0.5	167.0396623977137	107
1	0	0	#	0	0	#	0	#	0	#	0	1000.0	1.51	20.09	1	0	0	204.9	499448	486274	0.6	204.91836734693877	49
#	1	1	1	1	#	#	#	#	0	1	0	33.7	57.17	5.34	1	2	0	179.6	499957	486278	0.5	179.56770193558953	117
1	0	1	#	1	1	#	0	1	#	#	0	19.2	24.75	35.17	1	1	0	134.5	499857	486280	0.6	134.46153846153848	52
#	0	0	#	#	0	1	0	#	0	0	0	1000.0	0.00	21.79	1	1	0	240.8	499833	486285	0.6	240.7659574468085	47
1	1	1	#	1	0	0	0	1	#	1	1	1000.0	1.13	59.89	1	3	0	89.3	498663	486286	0.8	89.28571428571429	14
#	1	1	1	#	0	#	#	1	#	1	0	29.4	48.22	22.29	1	7	0	169.0	499909	486296	0.5	169.03257000000005	102
0	1	#	1	0	0	#	1	1	1	1	0	0.0	55.20	0.00	1	0	0	93.1	499317	486299	0.8	93.05882352941177	17
1	0	#	0	1	0	0	0	#	1	0	0	1000.0	0.00	47.64	1	1	0	106.7	498684	486304	0.8	106.66666666666667	12
1	0	0	0	1	1	#	1	#	0	0	0	666.7	562.87	0.00	1	0	0	84.7	499793	486305	0.8	84.66666666666667	12
#	1	#	#	1	#	1	1	#	1	1	0	0.0	0.00	19.72	1	3	0	305.8	499909	486306	0.5	305.8060704624577	119
0	0	#	0	0	#	#	0	0	1	#	1	0.0	0.00	22.20	1	0	0	222.9	499811	486308	0.6	222.88888888888889	54
1	#	1	1	#	#	1	1	1	#	0	0	0.0	0.86	23.24	1	1	0	197.1	499902	486314	0.6	197.08620689655172	58
0	0	#	0	0	0	#	1	#	0	#	0	1000.0	1.84	30.38	1	0	0	234.5	499845	486320	0.6	234.53333333333333	60
0	1	0	#	#	#	0	0	#	#	#	0	902.4	174.30	3.60	1	7	0	132.7	499999	486321	0.5	132.71513613856916	217
0	0	0	1	0	1	1	0	#	0	#	0	1000.0	0.00	39.34	1	1	0	118.8	498614	486326	0.8	118.77777777777777	9
#	0	0	#	0	0	#	0	0	#	#	1	0.0	0.09	21.48	1	2	0	289.4	499820	486329	0.5	289.39840834518	110
#	1	0	1	#	1	1	1	#	1	#	1	1000.0	0.00	24.56	1	2	0	220.9	499929	486336	0.6	220.9318181818182	44
1	1	0	1	0	#	1	#	0	1	0	1	777.8	329.76	31.48	1	3	0	67.9	496741	486336	0.8	67.88888888888889	9
1	#	#	0	#	1	1	0	#	1	#	0	182.7	318.47	2.04	1	0	0	114.6	499828	486338	0.5	114.5870766616295	109
1	1	#	0	#	1	#	0	1	1	#	0	42.6	51.32	35.86	1	5	0	136.2	499623	486338	0.6	136.1914893617021	47
1	0	#	1	1	0	1	#	#	#	1	1	918.4	135.70	16.48	1	6	0	125.9	499323	486347	0.6	125.85714285714283	49
0	0	0	0	#	#	1	#	#	1	0	1	51.7	120.28	1.44	1	0	0	133.5	499428	486349	0.6	1762.416281796866	58
1	0	1	1	#	1	1	#	#	#	0	1	944.4	112.38	12.82	1	3	0	118.1	499542	486353	0.6	118.07407407407408	54
#	0	0	0	0	#	#	0	#	#	#	1	7.3	15.68	14.45	1	7	0	239.0	499982	486362	0.5	238.9520024218936	206
#	#	#	1	#	0	0	0	#	0	0	1	8.2	24.56	5.71	1	1	0	157.3	499888	486379	0.5	157.26676804195964	120
1	#	0	0	1	1	1	1	#	1	0	0	0.0	0.00	54.88	1	1	0	127.8	498942	486380	0.8	127.78571428571429	14
1	#	#	0	1	1	1	1	0	1	#	0	0.0	0.00	37.58	1	0	0	163.2	499594	486380	0.7	163.16	25
1	1	1	0	1	0	#	1	1	0	0	1	1000.0	66.67	0.00	1	0	0	63.6	498673	486385	0.9	63.6	5
1	0	0	#	1	#	0	0	0	1	1	1	235.3	364.26	7.50	1	1	0	81.5	498906	486387	0.8	81.52941176470588	17
#	#	1	#	1	1	1	#	#	1	0	1	963.5	60.85	7.75	1	2	0	159.4	499680	486389	0.5	159.38432802496436	109
#	1	1	0	#	1	#	#	1	1	0	1	941.2	104.23	10.05	1	4	0	134.5	499825	486398	0.6	134.47058823529414	51
#	0	1	#	0	0	#	0	#	0	#	1	46.6	79.75	5.23	1	2	0	152.5	499871	486399	0.5	152.4630355477612	107
0	0	0	1	0	1	#	#	0	#	0	0	1000.0	1.72	43.30	1	1	0	164.0	499601	486406	0.7	163.99999999999997	29
1	#	0	#	#	0	0	0	#	0	1	1	41.7	71.67	6.59	1	0	0	114.9	499982	486412	0.6	114.89583333333333	48
#	1	0	1	1	#	1	#	0	1	1	1	1000.0	0.00	46.33	1	0	0	152.4	499778	486419	0.7	152.36	25
#	#	0	#	0	0	0	#	0	1	1	0	960.8	63.75	25.44	1	3	0	124.2	499813	486421	0.6	124.21568627450976	51
0	0	#	0	0	#	0	#	1	1	0	0	1000.0	4.89	19.12	1	0	0	188.8	498019	486426	0.7	188.8125	16
1	#	1	1	#	0	1	0	0	1	1	0	0.0	1.01	51.47	1	2	0	107.6	498760	486432	0.8	107.6470588235294	17
1	1	1	#	0	#	0	1	0	1	0	1	700.0	508.07	0.00	1	0	0	56.8	499927	486440	0.8	56.8	10
1	0	1	1	0	0	#	0	#	0	1	0	900.0	179.67	1.02	1	0	0	56.7	498729	486441	0.8	56.7	10
0	0	1	0	#	#	#	0	#	#	0	1	34.4	58.76	5.06	1	1	0	169.9	499640	486442	0.5	169.90308796797618	115
0	0	#	#	#	0	0	#	1	#	0	1	33.0	63.51	3.58	1	2	0	170.1	499977	486445	0.5	170.1013872496461	119
1	#	1	1	1	#	0	0	#	1	#	0	55.6	121.43	6.91	1	2	0	131.3	499822	486449	0.6	131.2962962962963	54
#	0	#	0	0	#	0	#	1	#	0	1	35.5	54.36	11.74	1	5	0	166.9	499977	486450	0.5	166.92218165165397	112
1	0	#	0	#	#	#	0	#	0	0	1	19.0	40.09	7.95	1	6	0	173.5	499574	486451	0.5	173.52831188121903	105
1	1	#	#	1	1	#	1	1	1	#	0	0.0	0.20	9.28	1	0	0	350.3	499902	486453	0.6	350.25000000000006	64
1	1	#	#	0	0	#	1	1	1	1	0	0.0	0.00	44.10	1	0	0	141.6	499318	486454	0.7	141.64	25
